Frequency (Hz);Power (dB);192000.0000;65536;2;60.0954;0;L+R
3014.65;-119.96
3017.58;-120.19
3020.51;-120.42
3023.44;-120.50
3026.37;-120.66
3029.30;-120.74
3032.23;-120.89
3035.16;-120.74
3038.09;-120.27
3041.02;-120.11
3043.95;-120.11
3046.88;-119.17
3049.80;-118.94
3052.73;-120.19
3055.66;-120.58
3058.59;-120.82
3061.52;-120.35
3064.45;-120.27
3067.38;-120.42
3070.31;-120.35
3073.24;-120.19
3076.17;-120.19
3079.10;-120.11
3082.03;-116.28
3084.96;-115.35
3087.89;-119.80
3090.82;-120.74
3093.75;-120.66
3096.68;-120.58
3099.61;-120.35
3102.54;-120.27
3105.47;-120.19
3108.40;-120.19
3111.33;-120.11
3114.26;-120.19
3117.19;-119.64
3120.12;-119.17
3123.05;-120.42
3125.98;-120.27
3128.91;-120.27
3131.84;-120.35
3134.77;-120.35
3137.70;-120.42
3140.63;-120.19
3143.55;-119.96
3146.48;-120.35
3149.41;-120.50
3152.34;-120.42
3155.27;-120.50
3158.20;-120.50
3161.13;-120.50
3164.06;-120.27
3166.99;-120.50
3169.92;-120.66
3172.85;-120.66
3175.78;-120.35
3178.71;-120.42
3181.64;-120.27
3184.57;-120.03
3187.50;-120.82
3190.43;-120.50
3193.36;-120.27
3196.29;-120.27
3199.22;-120.27
3202.15;-120.42
3205.08;-120.35
3208.01;-120.11
3210.94;-120.35
3213.87;-120.35
3216.80;-119.49
3219.73;-118.86
3222.66;-119.80
3225.59;-120.42
3228.52;-120.35
3231.45;-120.19
3234.38;-120.42
3237.30;-120.11
3240.23;-120.11
3243.16;-120.35
3246.09;-120.19
3249.02;-120.27
3251.95;-119.17
3254.88;-118.08
3257.81;-119.96
3260.74;-120.50
3263.67;-120.74
3266.60;-120.66
3269.53;-120.50
3272.46;-120.58
3275.39;-120.35
3278.32;-120.42
3281.25;-120.35
3284.18;-120.27
3287.11;-119.96
3290.04;-119.64
3292.97;-119.72
3295.90;-120.27
3298.83;-120.42
3301.76;-120.50
3304.69;-120.58
3307.62;-120.58
3310.55;-120.42
3313.48;-120.50
3316.41;-119.72
3319.34;-119.10
3322.27;-119.57
3325.20;-119.88
3328.13;-120.42
3331.05;-120.50
3333.98;-120.58
3336.91;-120.42
3339.84;-120.19
3342.77;-120.50
3345.70;-120.27
3348.63;-119.96
3351.56;-118.39
3354.49;-116.83
3357.42;-119.25
3360.35;-120.03
3363.28;-120.42
3366.21;-120.66
3369.14;-120.50
3372.07;-120.35
3375.00;-120.27
3377.93;-120.35
3380.86;-120.27
3383.79;-120.19
3386.72;-114.95
3389.65;-111.28
3392.58;-116.99
3395.51;-120.50
3398.44;-120.74
3401.37;-120.42
3404.30;-120.35
3407.23;-120.74
3410.16;-120.50
3413.09;-120.27
3416.02;-120.35
3418.95;-120.35
3421.88;-119.88
3424.80;-119.64
3427.73;-120.03
3430.66;-120.27
3433.59;-120.19
3436.52;-120.11
3439.45;-120.19
3442.38;-120.58
3445.31;-120.58
3448.24;-120.03
3451.17;-120.19
3454.10;-120.27
3457.03;-120.11
3459.96;-120.42
3462.89;-120.03
3465.82;-120.11
3468.75;-120.50
3471.68;-120.27
3474.61;-120.35
3477.54;-120.27
3480.47;-120.11
3483.40;-119.96
3486.33;-119.88
3489.26;-120.03
3492.19;-120.03
3495.12;-120.19
3498.05;-120.19
3500.98;-120.27
3503.91;-120.11
3506.84;-120.19
3509.77;-120.27
3512.70;-120.03
3515.63;-119.88
3518.55;-120.11
3521.48;-100.58
3524.41;-94.64
3527.34;-100.50
3530.27;-120.03
3533.20;-120.19
3536.13;-120.19
3539.06;-120.03
3541.99;-120.27
3544.92;-120.19
3547.85;-120.19
3550.78;-119.96
3553.71;-119.41
3556.64;-119.33
3559.57;-118.86
3562.50;-119.88
3565.43;-120.35
3568.36;-119.96
3571.29;-119.80
3574.22;-120.19
3577.15;-119.80
3580.08;-119.88
3583.01;-119.96
3585.94;-119.96
3588.87;-119.88
3591.80;-119.64
3594.73;-119.72
3597.66;-120.03
3600.59;-119.80
3603.52;-120.19
3606.45;-120.03
3609.38;-120.11
3612.30;-120.50
3615.23;-120.27
3618.16;-119.96
3621.09;-119.41
3624.02;-118.47
3626.95;-119.02
3629.88;-120.03
3632.81;-119.72
3635.74;-119.88
3638.67;-120.03
3641.60;-119.96
3644.53;-120.27
3647.46;-120.11
3650.39;-120.03
3653.32;-120.19
3656.25;-116.83
3659.18;-111.20
3662.11;-114.88
3665.04;-119.80
3667.97;-119.72
3670.90;-119.64
3673.83;-119.96
3676.76;-119.96
3679.69;-119.88
3682.62;-119.72
3685.55;-119.96
3688.48;-119.88
3691.41;-119.72
3694.34;-118.78
3697.27;-119.17
3700.20;-119.72
3703.13;-119.96
3706.05;-120.42
3708.98;-120.27
3711.91;-120.19
3714.84;-120.19
3717.77;-119.72
3720.70;-119.80
3723.63;-119.72
3726.56;-119.64
3729.49;-119.80
3732.42;-119.88
3735.35;-119.96
3738.28;-119.96
3741.21;-120.27
3744.14;-119.88
3747.07;-120.03
3750.00;-120.03
3752.93;-119.96
3755.86;-119.88
3758.79;-119.72
3761.72;-120.03
3764.65;-119.96
3767.58;-120.11
3770.51;-120.03
3773.44;-120.19
3776.37;-120.42
3779.30;-119.96
3782.23;-120.03
3785.16;-120.35
3788.09;-120.42
3791.02;-119.17
3793.95;-115.19
3796.88;-116.91
3799.80;-119.96
3802.73;-120.27
3805.66;-120.03
3808.59;-119.96
3811.52;-119.96
3814.45;-120.19
3817.38;-120.35
3820.31;-120.11
3823.24;-120.35
3826.17;-118.32
3829.10;-112.38
3832.03;-114.56
3834.96;-119.64
3837.89;-119.49
3840.82;-119.41
3843.75;-120.11
3846.68;-120.03
3849.61;-120.03
3852.54;-120.03
3855.47;-119.80
3858.40;-119.96
3861.33;-120.19
3864.26;-119.33
3867.19;-119.41
3870.12;-119.72
3873.05;-120.03
3875.98;-120.11
3878.91;-119.72
3881.84;-119.64
3884.77;-119.96
3887.70;-120.03
